display_name,symbol_name,exchange_id,instrument,underlying_symbol,security_id
HDFC Mutual Fund,HDFC Mutual Fund,BSE,EQUITY,HFMPM23DQD,543839
HDFC Mutual Fund,HDFC Mutual Fund,BSE,EQUITY,HFMPM23RGR,543840
HDFC Mutual Fund,HDFC Mutual Fund,BSE,EQUITY,HFMPM23RND,543841
HDFC Mutual Fund,HDFC Mutual Fund,BSE,EQUITY,HFMPM23RQD,543842
Command Polymers,Command Polymers Limited,BSE,EQUITY,COMMAND,543843
Dev Labtech Venture,Dev Labtech Venture Limit,BSE,EQUITY,DEVLAB,543848
Axis Ssensex ETF,Axis Mutual Fund,BSE,EQUITY,AXSENSEX,543853
Mirae Asset Nifty 100 Low Vol 30 ETF,Mirae Asset Mutual Fund,BSE,EQUITY,LOWVOL,543858
Digital Fibre Infrastruct,Digital Fibre Infrastruct,BSE,EQUITY,DIGIFIBRE,543859
JA Finance,J.A. Finance Limited,BSE,EQUITY,JAFINANCE,543860
Udayshivkumar Infra,Udayshivakumar infra limi,BSE,EQUITY,USK,543861
Kotak Mahindra Mutual Fun,Kotak Mahindra Mutual Fun,BSE,EQUITY,KTKFMP310RG,543871
Kotak Mahindra Mutual Fun,Kotak Mahindra Mutual Fun,BSE,EQUITY,KTKFMP310RI,543872
Kotak Mahindra Mutual Fun,Kotak Mahindra Mutual Fun,BSE,EQUITY,KTKFMP310DG,543873
Maiden Forgings,Maiden Forgings Limited,BSE,EQUITY,MAIDEN,543874
Mirae Asset Nifty 8-13 Year G-Sec ETF,Mirae Asset Mutual Fund,BSE,EQUITY,GSEC10YEAR,543875
Kotak Mahindra Mutual Fun,Kotak Mahindra Mutual Fun,BSE,EQUITY,KTKFMP308RG,543876
Kotak Mahindra Mutual Fun,Kotak Mahindra Mutual Fun,BSE,EQUITY,KTKFMP308RI,543877
Kotak Mahindra Mutual Fun,Kotak Mahindra Mutual Fun,BSE,EQUITY,KTKFMP308DG,543878
Kotak Mahindra Mutual Fun,Kotak Mahindra Mutual Fun,BSE,EQUITY,KTKFMP308DI,543879
TRUST MUTUAL FUND,TRUST MUTUAL FUND,BSE,EQUITY,185F2DGG,543880
TRUST MUTUAL FUND,TRUST MUTUAL FUND,BSE,EQUITY,185F2GPG,543881
TRUST MUTUAL FUND,TRUST MUTUAL FUND,BSE,EQUITY,185F2RPD,543882
SBI Mutual Fund,SBI Mutual Fund,BSE,EQUITY,SFMP81GR,543883
SBI Mutual Fund,SBI Mutual Fund,BSE,EQUITY,SFMP81DR,543884
SBI Mutual Fund,SBI Mutual Fund,BSE,EQUITY,SFMP81GD,543885
SBI Mutual Fund,SBI Mutual Fund,BSE,EQUITY,SFMP81DD,543886
Nippon India Mutual Fund,Nippon India Mutual Fund,BSE,EQUITY,U7GP,543887
Nippon India Mutual Fund,Nippon India Mutual Fund,BSE,EQUITY,U7DP,543888
Nippon India Mutual Fund,Nippon India Mutual Fund,BSE,EQUITY,U7AG,543889
Nippon India Mutual Fund,Nippon India Mutual Fund,BSE,EQUITY,U7AD,543890
Nippon India Mutual Fund,Nippon India Mutual Fund,BSE,EQUITY,U8GP,543891
Nippon India Mutual Fund,Nippon India Mutual Fund,BSE,EQUITY,U8DP,543892
Nippon India Mutual Fund,Nippon India Mutual Fund,BSE,EQUITY,U8AG,543893
Exhicon Events Media Solutions,Exhicon Events Media Solu,BSE,EQUITY,EXHICON,543895
Avalon Technologies,Avalon Technologies Limit,BSE,EQUITY,AVALON,543896
Sancode Technologies,Sancode Technologies Limi,BSE,EQUITY,SANCODE,543897
BEML Land Assets,BEML Land Assets Limited,BSE,EQUITY,BLAL,543898
Cube Highways Trust,Cube Highways Trust,BSE,EQUITY,CUBEINVIT,543899
UTI Silver ETF,UTI Mutual Fund,BSE,EQUITY,SILVERETF,543900
Robust Hotels,ROBUST HOTELS LIMITED,BSE,EQUITY,RHL,543901
Retina Paints,Retina Paints Limited,BSE,EQUITY,RETINA,543902
DSP Gold ETF,DSP Mutual Fund,BSE,EQUITY,GOLDETFADD,543903
Mankind Pharma,Mankind Pharma Limited,BSE,EQUITY,MANKIND,543904
Innokaiz,INNOKAIZ INDIA LIMITED,BSE,EQUITY,INNOKAIZ,543905
AVG Logistics,AVG Logistics Limited,BSE,EQUITY,AVG,543910
Atal Realtech,Atal Realtech Limited,BSE,EQUITY,ATALREAL,543911
Power & Instrumentation,Power & Instrumentation (,BSE,EQUITY,PIGL,543912
Nexus Select Trust REIT,Nexus Select Trust,BSE,EQUITY,NXST,543913
Swati Projects,Swati Projects Limited,BSE,EQUITY,SWATIPRO,543914
Pavna Industries,Pavna Industries Limited,BSE,EQUITY,PAVNAIND,543915
Hemant Surgical Industries,Hemant Surgical Industrie,BSE,EQUITY,HSIL,543916
Sigma Solve,SIGMA SOLVE LIMITED,BSE,EQUITY,SIGMA,543917
GHCL Textiles,GHCL Textiles Limited,BSE,EQUITY,GHCLTEXTIL,543918
MK Proteins,M.K.Proteins Limited,BSE,EQUITY,MKPL,543919
CFF Fluid Control,CFF FLUID CONTROL LIMITED,BSE,EQUITY,CFF,543920
Comrade Appliances,Comrade Appliances Limite,BSE,EQUITY,COMRADE,543921
Mirae Asset Silver ETF,Mirae Asset Mutual Fund,BSE,EQUITY,SILVERAG,543922
IKIO Technologies,IKIO Technologies Limited,BSE,EQUITY,IKIO,543923
Sonalis Consumer Products,Sonalis Consumer Products,BSE,EQUITY,SONALIS,543924
Maple Infrastructure Trus,Maple Infrastructure Trus,BSE,EQUITY,MIT,543925
Bizotic Commercial,Bizotic Commercial Limite,BSE,EQUITY,BIZOTIC,543926
Asian Warehousing,Asian Warehousing Limited,BSE,EQUITY,ASIAN,543927
Cosmic CRF,Cosmic CRF Limited,BSE,EQUITY,COSMICCRF,543928
HMA Agro Industries,HMA Agro Industries Limit,BSE,EQUITY,HMAAGRO,543929
Uravi Defence and Technology,Uravi Defence and Technol,BSE,EQUITY,URAVIDEF,543930
Veefin Solutions,VEEFIN SOLUTIONS LIMITED,BSE,EQUITY,VEEFIN,543931
Ideaforge Technology,IDEAFORGE TECHNOLOGY LIMI,BSE,EQUITY,IDEAFORGE,543932
Cyient DLM,Cyient DLM Limited,BSE,EQUITY,CYIENTDLM,543933
Machhar Industries,Machhar Industries Limite,BSE,EQUITY,MACIND,543934
DSP Nifty IT ETF,DSP Mutual Fund,BSE,EQUITY,ITETFADD,543935
Senco Gold,Senco Gold Limited,BSE,EQUITY,SENCO,543936
Alphalogic Industries,ALPHALOGIC INDUSTRIES LIM,BSE,EQUITY,ALPHAIND,543937
AccelerateBS,ACCELERATEBS INDIA LIMITE,BSE,EQUITY,ACCELERATE,543938
Kaka Industries,Kaka Industries Limited,BSE,EQUITY,KAKA,543939
Jio Financial Services,Jio Financial Services Li,BSE,EQUITY,JIOFIN,543940
Ahasolar Technologies,AHASOLAR TECHNOLOGIES LIM,BSE,EQUITY,AHASOLAR,543941
Utkarsh Small Finance Bank,UTKARSH SMALL FINANCE BAN,BSE,EQUITY,UTKARSHBNK,543942
Asarfi Hospital,ASARFI HOSPITAL LIMITED,BSE,EQUITY,ASARFI,543943
Mirae Asset Nifty Bank ETF,Mirae Asset Mutual Fund,BSE,EQUITY,BANKETF,543944
Netweb Technologies,NETWEB TECHNOLOGIES INDIA,BSE,EQUITY,NETWEB,543945
Mirae Asset Nifty Liquid ETF,Mirae Asset Mutual Fund,BSE,EQUITY,LIQUID,543946
DSP Sensex ETF,DSP BSE Sensex ETF,BSE,EQUITY,SENSEXADD,543947
DSP Nifty PSU Bank ETF,DSP Mutual Fund,BSE,EQUITY,PSUBANKADD,543948
DSP Nifty Private Bank ETF,DSP Mutual Fund,BSE,EQUITY,PVTBANKADD,543949
Yatharth Hospital,YATHARTH HOSPITAL & TRAUM,BSE,EQUITY,YATHARTH,543950
NIIT Learning Systems,NIIT Learning Systems Lim,BSE,EQUITY,NIITMTS,543952
Khazanchi Jewellers,Khazanchi Jewellers Limit,BSE,EQUITY,KHAZANCHI,543953
Allcargo Terminals,Allcargo Terminals Limite,BSE,EQUITY,ATL,543954
Transindia Real Estate,Transindia Real Estate Li,BSE,EQUITY,TREL,543955
ICICI Pru Nifty 200 Quality 30 ETF,ICICI Prudential Mutual F,BSE,EQUITY,QUAL30IETF,543956
Redtape,REDTAPE Limited,BSE,EQUITY,REDTAPE,543957
VL E-Governance & IT Solutions,VL E-Governance & IT Solu,BSE,EQUITY,VLEGOV,543958
SBFC Finance,SBFC Finance Limited,BSE,EQUITY,SBFC,543959
Concord Biotech,Concord Biotech Limited,BSE,EQUITY,CONCORDBIO,543960
DP Wires,D.P. WIRES LIMITED,BSE,EQUITY,DPWIRES,543962
Shelter Pharma,SHELTER PHARMA LIMITED,BSE,EQUITY,SHELTER,543963
HDFC Mutual Fund,HDFC Mutual Fund,BSE,EQUITY,HFMPCC50DD,543964
TVS Supply Chain Solutions,TVS Supply Chain Solution,BSE,EQUITY,TVSSCS,543965
HDFC Mutual Fund,HDFC Mutual Fund,BSE,EQUITY,HFMPCC75DD,543966
HDFC Mutual Fund,HDFC Mutual Fund,BSE,EQUITY,HFMPCC50RD,543967
HDFC Mutual Fund,HDFC Mutual Fund,BSE,EQUITY,HFMPCC75RD,543968
Pyramid Technoplast,Pyramid Technoplast Limit,BSE,EQUITY,PYRAMID,543969
Shoora Designs,Shoora Designs Limited,BSE,EQUITY,SHOORA,543970
Bondada Engineering,Bondada Engineering Limit,BSE,EQUITY,BONDADA,543971
Aeroflex Industries,Aeroflex Industries Limit,BSE,EQUITY,AEROFLEX,543972
HDFC Nifty 1D Rate Liquid ETF,HDFC Mutual Fund,BSE,EQUITY,HDFCLIQUID,543973
Vishnu Prakash R Punglia,VISHNU PRAKASH R PUNGLIA ,BSE,EQUITY,VPRPL,543974
UTI Nifty Midcap 150 ETF,UTI Mutual Fund,BSE,EQUITY,NIFMID150,543975
Shradha AI Technologies,Shradha AI Technologies L,BSE,EQUITY,SHRAAITECH,543976
Rishabh Instruments,Rishabh Instruments Limit,BSE,EQUITY,RISHABH,543977
Ratnaveer Precision Engineering,Ratnaveer Precision Engin,BSE,EQUITY,RATNAVEER,543978
Kahan Packaging,Kahan Packaging Limited,BSE,EQUITY,KAHAN,543979
Jupiter Life Line Hospital,Jupiter Life Line Hospita,BSE,EQUITY,JLHL,543980
RR Kabel,R R KABEL LIMITED,BSE,EQUITY,RRKABEL,543981
Meson Valves,QUEST FLOW CONTROLS LIMIT,BSE,EQUITY,QUESTFLOW,543982
EMS,EMS LIMITED,BSE,EQUITY,EMSLIMITED,543983
Samhi Hotels,Samhi Hotels Limited,BSE,EQUITY,SAMHI,543984
Zaggle Prepaid Ocean Services,ZAGGLE PREPAID OCEAN SERV,BSE,EQUITY,ZAGGLE,543985
South West Pinnacle,South West Pinnacle Explo,BSE,EQUITY,SOUTHWEST,543986
Nuvama Wealth Management,Nuvama Wealth Management ,BSE,EQUITY,NUVAMA,543988
Sai Silks (Kalamandir),Sai Silks (Kalamandir) Li,BSE,EQUITY,KALAMANDIR,543989
Signatureglobal,SIGNATUREGLOBAL (INDIA) L,BSE,EQUITY,SIGNATURE,543990
Techknowgreen Solutions,TECHKNOWGREEN SOLUTIONS L,BSE,EQUITY,TECHKGREEN,543991
Yatra Online,YATRA ONLINE LIMITED,BSE,EQUITY,YATRA,543992
ARCL Organics Ltd,ARCL Organics Ltd,BSE,EQUITY,ARCL,543993
JSW Infrastructure,JSW Infrastructure Limite,BSE,EQUITY,JSWINFRA,543994
Manoj Vaibhav Gems,MANOJ VAIBHAV GEMS 'N' JE,BSE,EQUITY,MVGJL,543995
Updater Services,Updater Services Limited,BSE,EQUITY,UDS,543996
Organic Recycling Systems,ORGANIC RECYCLING SYSTEMS,BSE,EQUITY,ORGANICREC,543997
Valiant Laboratories,Valiant Laboratories Limi,BSE,EQUITY,VALIANTLAB,543998
Mirae Asset Sensex ETF,Mirae Asset Mutual Fund,BSE,EQUITY,SENSEXETF,543999
City Crops Agro,CITY CROPS AGRO LIMITED,BSE,EQUITY,CCAL,544000
Sunita Tools Limited,Sunita Tools Limited,BSE,EQUITY,SUNITATOOL,544001
Vivaa Tradecom,Vivaa Tradecom Limited,BSE,EQUITY,VIVAA,544002
Plaza Wires,Plaza Wires Limited,BSE,EQUITY,PLAZACABLE,544003
IRM Energy,IRM ENERGY LIMITED,BSE,EQUITY,IRMENERGY,544004
Intelligent Supply Chain Infra,Intelligent Supply Chain ,BSE,EQUITY,ISCITRUST,544005
Mirae Asset Nifty IT ETF,Mirae Asset Mutual Fund,BSE,EQUITY,ITETF,544006
Mirae Asset Nifty 200 Alpha 30 ETF,Mirae Asset Mutual Fund,BSE,EQUITY,ALPHAETF,544007
Max Estates,Max Estates Limited,BSE,EQUITY,MAXESTATES,544008
Blue Jet Healthcare,Blue Jet Healthcare Limit,BSE,EQUITY,BLUEJET,544009
SBI Nifty Liquid ETF,SBI Mutual Fund,BSE,EQUITY,LIQUIDSBI,544010
Vrundavan Plantation,Vrundavan Plantation Limi,BSE,EQUITY,VPL,544011
Cello World,Cello World Limited,BSE,EQUITY,CELLO,544012
KK Shah Hospitals,KK Shah Hospitals Limited,BSE,EQUITY,KKSHL,544013
Mamaearth,Honasa Consumer Limited,BSE,EQUITY,HONASA,544014
Mish Designs,Mish Designs Limited,BSE,EQUITY,MISHDESIGN,544015
ESAF Small Finance Bank,ESAF Small Finance Bank L,BSE,EQUITY,ESAFSFB,544020
Protean e-Gov Technologies,Protean eGov Technologies,BSE,EQUITY,PROTEAN,544021
ASK Automotive,ASK Automotive Limited,BSE,EQUITY,ASKAUTOLTD,544022
Kalyani Cast Tech,Kalyani Cast-Tech Limited,BSE,EQUITY,KALYANI,544023
Arrowhead Seperation Engineering,Arrowhead Seperation Engi,BSE,EQUITY,ARROWHEAD,544025
IREDA,Indian Renewable Energy D,BSE,EQUITY,IREDA,544026
Fedbank Financial Services,Fedbank Financial Service,BSE,EQUITY,FEDFINA,544027
Tata Technologies,Tata Technologies Limited,BSE,EQUITY,TATATECH,544028
Gandhar Oil Refinery,Gandhar Oil Refinery (Ind,BSE,EQUITY,GANDHAR,544029
Flair Writing Industries,Flair Writing Industries ,BSE,EQUITY,FLAIR,544030
Swashthik Plascon,Swashthik Plascon Limited,BSE,EQUITY,SPL,544035
Deepak Chemtex,DEEPAK CHEMTEX LIMITED,BSE,EQUITY,DEEPAKCHEM,544036
Amic Forging,Amic Forging Limited,BSE,EQUITY,AMIC,544037
Bajel Projects,Bajel Projects Limited,BSE,EQUITY,BAJEL,544042
BNP Paribas Gold ETF,BARODA BNP PARIBAS MUTUAL,BSE,EQUITY,BBNPPGOLD,544043
India Shelter Finance,India Shelter Finance Cor,BSE,EQUITY,INDIASHLTR,544044
DOMS Industries,DOMS Industries Limited,BSE,EQUITY,DOMS,544045
INOX India,INOX India Limited,BSE,EQUITY,INOXINDIA,544046
Siyaram Recycling Industr,Siyaram Recycling Industr,BSE,EQUITY,SIYARAM,544047
Benchmark Computer Soluti,Benchmark Computer Soluti,BSE,EQUITY,BENCHMARK,544052
Motisons Jewellers,Motisons Jewellers Limite,BSE,EQUITY,MOTISONS,544053
Suraj Estate Developers,Suraj Estate Developers L,BSE,EQUITY,SURAJEST,544054
Muthoot Microfin,Muthoot Microfin Limited,BSE,EQUITY,MUTHOOTMF,544055
Sahara Maritime,Sahara Maritime Limited,BSE,EQUITY,SMARITIME,544056
Happy Forgings,Happy Forgings Limited,BSE,EQUITY,HAPPYFORGE,544057
Credo Brands Marketing (Mufti),Credo Brands Marketing Li,BSE,EQUITY,MUFTI,544058
Shanti Spintex,SHANTI SPINTEX LIMITED,BSE,EQUITY,SHANTIDENM,544059
RBZ Jewellers,RBZ Jewellers Limited,BSE,EQUITY,RBZJEWEL,544060
Azad Engineering,Azad Engineering Limited,BSE,EQUITY,AZAD,544061
Sundaram Clayton,SUNDARAM-CLAYTON LIMITED,BSE,EQUITY,SUNCLAY,544066
Innova Captab,INNOVA CAPTAB LIMITED,BSE,EQUITY,INNOVACAP,544067
AIK Pipes and Polymers,AIK Pipes and Polymers Li,BSE,EQUITY,AIKPIPES,544072
Manoj Ceramic,Manoj Ceramic Limited,BSE,EQUITY,MCPL,544073
Shri Balaji Valve Components,Shri Balaji Valve Compone,BSE,EQUITY,SBVCL,544074
Digidrive Distributors,DIGIDRIVE DISTRIBUTORS LI,BSE,EQUITY,DIGIDRIVE,544079
Sayaji Hotels (Indore),Sayaji Hotels (Indore) Li,BSE,EQUITY,SHILINDORE,544080
Jyoti CNC Automation,Jyoti CNC Automation Limi,BSE,EQUITY,JYOTICNC,544081
New Swan Multi Tech,New Swan Multitech Limite,BSE,EQUITY,SWANAGRO,544082
Shree Marutinandan Tubes,Shree Marutinandan Tubes ,BSE,EQUITY,SHREE,544083
Medi Assist Healthcare,Medi Assist Healthcare Se,BSE,EQUITY,MEDIASSIST,544088
Zerodha Liquid ETF (LIQUIDCASE),Zerodha Mutual Fund,BSE,EQUITY,LIQUIDCASE,544089
Sayaji Hotels (Pune),Sayaji Hotels (Pune) Limi,BSE,EQUITY,SHPLPUNE,544090
Qualitek Labs,Qualitek Labs Limited,BSE,EQUITY,QLL,544091
Bajaj Finserv Nifty 50 ETF,Bajaj Finserv Mutual Fund,BSE,EQUITY,NIFTYBETF,544092
Bajaj Finserv Nifty Bank ETF,Bajaj Finserv Mutual Fund,BSE,EQUITY,BANKBETF,544093
Euphoria Infotech (India),Euphoria Infotech (India),BSE,EQUITY,EUPHORIAIT,544094
Epack Durable,EPACK Durable Limited,BSE,EQUITY,EPACK,544095
Nova Agritech,Nova Agritech Limited,BSE,EQUITY,NOVAAGRI,544100
Brisk Technovision,Brisk Technovision Limite,BSE,EQUITY,BRISK,544101
UTI Nifty IT ETF,UTI Mutual Fund,BSE,EQUITY,NIFITETF,544102
UTI Nifty 5 Year G-Sec ETF,UTI Mutual Fund,BSE,EQUITY,NIF5GETF,544103
UTI Nifty 10 Year G-Sec ETF,UTI Mutual Fund,BSE,EQUITY,NIF10GETF,544104
Harshdeep Hortico,HARSHDEEP HORTICO LIMITED,BSE,EQUITY,HARSHDEEP,544105
Mayank Cattle Food,Mayank Cattle Food Limite,BSE,EQUITY,MCFL,544106
BLS E-Services,BLS E-Services Limited,BSE,EQUITY,BLSE,544107
GPSL,Gabriel Pet Straps Limite,BSE,EQUITY,GPSL,544108
DSP Nifty Healthcare ETF,DSP Mutual Fund,BSE,EQUITY,HEALTHADD,544109
HDFC Nifty PSU Bank ETF,HDFC Mutual Fund,BSE,EQUITY,HDFCPSUBK,544110
Apeejay Surrendra Park Hotels,Apeejay Surrendra Park Ho,BSE,EQUITY,PARKHOTELS,544111
Jasch Gauging Technologies,JASCH GAUGING TECHNOLOGIE,BSE,EQUITY,JGTL,544112
Signpost India,Signpost India Limited,BSE,EQUITY,SIGNPOST,544117
Jana Small Finance Bank,JANA SMALL FINANCE BANK L,BSE,EQUITY,JSFB,544118
Rashi Peripherals,Rashi Peripherals Limited,BSE,EQUITY,RPTECH,544119
Capital Small Finance Bank,Capital Small Finance Ban,BSE,EQUITY,CAPITALSFB,544120
Rudra Gas Enterprise,Rudra Gas Enterprise Limi,BSE,EQUITY,RUDRAGAS,544121
Entero Healthcare Solutions,Entero Healthcare Solutio,BSE,EQUITY,ENTERO,544122
LIC Nifty Midcap 100 ETF,LIC Mutual Fund,BSE,EQUITY,LICNMID100,544123
Vibhor Steel Tubes,VIBHOR STEEL TUBES LIMITE,BSE,EQUITY,VSTL,544124
Juniper Hotels,Juniper Hotels Limited,BSE,EQUITY,JUNIPER,544129
Mirae Ast Nifty Smallcap 250 MQ 100 ETF,Mirae Asset Mutual Fund,BSE,EQUITY,SMALLCAP,544130
GPT Healthcare,GPT Healthcare Limited,BSE,EQUITY,GPTHEALTH,544131
Zerodha Gold ETF (GOLDCASE),Zerodha Mutual Fund,BSE,EQUITY,GOLDCASE,544132
Exicom Tele-Systems,EXICOM TELE-SYSTEMS LIMIT,BSE,EQUITY,EXICOM,544133
Platinum Industries,Platinum Industries Limit,BSE,EQUITY,PLATIND,544134
Mukka Proteins,Mukka Proteins Limited,BSE,EQUITY,MUKKA,544135
RK Swamy,R K Swamy Limited,BSE,EQUITY,RKSWAMY,544136
Indus Infra Trust,Indus Infra Trust,BSE,EQUITY,INDUSINVIT,544137
JG Chemicals,J.G.Chemicals Limited,BSE,EQUITY,JGCHEM,544138
Koura Fine Diamond Jewelry,KOURA FINE DIAMOND JEWELR,BSE,EQUITY,KOURA,544139
Gopal Snacks,Gopal Snacks Limited,BSE,EQUITY,GOPAL,544140
Pune e-Stock Broking,Pune E - Stock Broking Li,BSE,EQUITY,PESB,544141
SCI Land & Assets,Shipping Corporation of I,BSE,EQUITY,SCILAL,544142
Royal Sense,Royal Sense Limited,BSE,EQUITY,ROYAL,544143
Popular Vehicles & Services,Popular Vehicles and Serv,BSE,EQUITY,PVSL,544144
Krystal Integrated Services,KRYSTAL INTEGRATED SERVIC,BSE,EQUITY,KRYSTAL,544149
KP Green Engineering,KP GREEN ENGINEERING LIMI,BSE,EQUITY,KPGEL,544150
Chatha Foods,CHATHA FOODS LIMITED,BSE,EQUITY,CHATHA,544151
Gconnect Logitech & Supply Chain,Gconnect Logitech and Sup,BSE,EQUITY,GCONNECT,544156
VRUDDHI,Vruddhi Engineering Works,BSE,EQUITY,VRUDDHI,544157
SRM Contractors,SRM CONTRACTORS LIMITED,BSE,EQUITY,SRM,544158
DSP BSE Liquid ETF,DSP BSE Liquid Rate ETF,BSE,EQUITY,LIQUIDADD,544159
Jay Kailash Namkeen,Jay Kailash Namkeen Limit,BSE,EQUITY,JAYKAILASH,544160
D P Abhushan,D P ABHUSHAN LIMITED,BSE,EQUITY,DPABHUSHAN,544161
Bharti Hexacom,Bharti Hexacom Limited,BSE,EQUITY,BHARTIHEXA,544162
Greenhitech Ventures,Greenhitech Ventures Limi,BSE,EQUITY,GVL,544163
Faalcon Concepts,Faalcon Concepts Limited,BSE,EQUITY,FAALCON,544164
Shivam Chemicals,SHIVAM CHEMICALS LIMITED,BSE,EQUITY,SHIVAM,544165
Emmforce Autotech,EMMFORCE AUTOTECH LIMITED,BSE,EQUITY,EMMFORCE,544166
JNK India,JNK India Limited,BSE,EQUITY,JNKINDIA,544167
Varyaa Creations,VARYAA CREATIONS LIMITED,BSE,EQUITY,VARYAA,544168
Amkay Products,Amkay Products Limited,BSE,EQUITY,AMKAY,544169
Sai Swami Metals & Alloys,Sai Swami Metals and Allo,BSE,EQUITY,SAI,544170
Storage Technologies & Automation,Storage Technologies and ,BSE,EQUITY,STAL,544171
Indegene,Indegene Limited,BSE,EQUITY,INDGN,544172
FTL,Finelistings Technologies,BSE,EQUITY,FTL,544173
TBO Tek,TBO TEK LIMITED,BSE,EQUITY,TBOTEK,544174
TGIF Agribusiness,TGIF AGRIBUSINESS LIMITED,BSE,EQUITY,TGIF,544175
Aadhar Housing Finance,Aadhar Housing Finance Li,BSE,EQUITY,AADHARHFC,544176
Aztec Fluids & Machinery,Aztec Fluids & Machinery ,BSE,EQUITY,AZTEC,544177
Piotex Industries,PIOTEX INDUSTRIES LIMITED,BSE,EQUITY,PIOTEX,544178
Go Digit General Insurance,Go Digit General Insuranc,BSE,EQUITY,GODIGIT,544179
Mirae Asset Nifty MS400 MQ 100 ETF,Mirae Asset Mutual Fund,BSE,EQUITY,MIDSMALL,544180
Awfis Space Solutions,Awfis Space Solutions Lim,BSE,EQUITY,AWFIS,544181
Bajaj Finserv Nifty 1D Rate Liquid ETF,Bajaj Finserv Mutual Fund,BSE,EQUITY,LIQUIDBETF,544182
Associated Coaters,Associated Coaters Limite,BSE,EQUITY,ASSOCIATED,544183
BOROSCI,Borosil Scientific Limite,BSE,EQUITY,BOROSCI,544184
ADTECH,ADTECH SYSTEMS LIMITED,BSE,EQUITY,ADTECH,544185
Forbes Precision Tools & Machine Parts,Forbes Precision Tools an,BSE,EQUITY,TOTEM,544186
Kronox Lab Sciences,KRONOX LAB SCIENCES LIMIT,BSE,EQUITY,KRONOX,544187
Magenta Lifecare,Magenta Lifecare Limited,BSE,EQUITY,MAGENTA,544188
Sattrix Information Security,SATTRIX INFORMATION SECUR,BSE,EQUITY,SATTRIX,544189
3C IT Solutions & Telecoms,3C IT Solutions and Telec,BSE,EQUITY,3CIT,544190
Purple Finance,Purple Finance Limited,BSE,EQUITY,PURPLEFIN,544191
Le Travenues Technology (IXIGO),Le Travenues Technology L,BSE,EQUITY,IXIGO,544192
Zerodha Nifty Midcap 150 ETF,Zerodha Mutual Fund,BSE,EQUITY,MID150CASE,544193
Zerodha Nifty 100 ETF,Zerodha Mutual Fund,BSE,EQUITY,TOP100CASE,544194
United Cotfab,United Cotfab Limited,BSE,EQUITY,COTFAB,544195
Baroda BNP Paribas Nifty Bank ETF,BARODA BNP PARIBAS MUTUAL,BSE,EQUITY,BBNPNBETF,544196
JHS Svendgaard Retail Ventures,JHS SVENDGAARD RETAIL VEN,BSE,EQUITY,RETAIL,544197
DEE Development Engineers,DEE DEVELOPMENT ENGINEERS,BSE,EQUITY,DEEDEV,544198
GEM Enviro Management,GEM Enviro Management Lim,BSE,EQUITY,GEMENVIRO,544199
Akme Fintrade,Akme Fintrade (India) Lim,BSE,EQUITY,AFIL,544200
Dindigul Farm Products,DINDIGUL FARM PRODUCT LIM,BSE,EQUITY,DFPL,544201
Stanley Lifestyles,STANLEY LIFESTYLES LIMITE,BSE,EQUITY,STANLEY,544202
Allied Blenders & Distillers,Allied Blenders and Disti,BSE,EQUITY,ABDL,544203
Vraj Iron and Steel,VRAJ IRON AND STEEL LIMIT,BSE,EQUITY,VRAJ,544204
NPL,National Peroxide Limited,BSE,EQUITY,NPL,544205
SBI Silver ETF,SBI Mutual Fund,BSE,EQUITY,SBISILVER,544206
Reliable Data Services,Reliable Data Services Li,BSE,EQUITY,RELIABLE,544207
LIQUIDSHRI,Shriram Mutual Fund,BSE,EQUITY,LIQUIDSHRI,544208
Bansal Wire Industries,Bansal Wire Industries Li,BSE,EQUITY,BANSALWIRE,544209
Emcure Pharmaceuticals,Emcure Pharmaceuticals Li,BSE,EQUITY,EMCURE,544210
ABGSEC,Aditya Birla Sun Life Mut,BSE,EQUITY,ABGSEC,544211
Mirae Asset Nifty EV & New Age Auto ETF,Mirae Asset Mutual Fund,BSE,EQUITY,EVINDIA,544212
Aelea Commodities,AELEA COMMODITIES LIMITED,BSE,EQUITY,ACLD,544213
Three M Paper Boards,THREE M PAPER BOARDS LIMI,BSE,EQUITY,THREEMPAPE,544214
SBI Nifty 50 Equal Weight ETF,SBI Mutual Fund,BSE,EQUITY,SBINEQWETF,544215
ICICI Pru Nifty Oil & Gas ETF,ICICI Prudential Mutual F,BSE,EQUITY,OILIETF,544216
Sanstar,SANSTAR LIMITED,BSE,EQUITY,SANSTAR,544217
Aditya Birla Nifty PSE ETF,Aditya Birla Sun Life Mut,BSE,EQUITY,ABSLPSE,544218
VVIP Infratech,VVIP Infratech Limited,BSE,EQUITY,VVIPIL,544219
Clinitech Laboratory,Clinitech Laboratory Limi,BSE,EQUITY,CTLLAB,544220
Kizi Apparels,Kizi Apparels Limited,BSE,EQUITY,KIZI,544221
Akums Drugs & Pharma,Akums Drugs and Pharmaceu,BSE,EQUITY,AKUMS,544222
Ceigall India,Ceigall India Limited,BSE,EQUITY,CEIGALL,544223
Afcom Holdings,Afcom Holdings Limited,BSE,EQUITY,AFCOM,544224
Ola Electric Mobility,Ola Electric Mobility Lim,BSE,EQUITY,OLAELEC,544225
Firstcry (Brainbees Solutions),Brainbees Solutions Limit,BSE,EQUITY,FIRSTCRY,544226
Unicommerce eSolutions,UNICOMMERCE ESOLUTIONS LI,BSE,EQUITY,UNIECOM,544227
